outcome,horizon,instrument,coef_m2_growth,std_error,p_value,ci_low_95,ci_high_95,nobs,first_stage_stat,first_stage_p,it_group
inflation,0,instrument_m2_external_level,0.7827442538219316,0.41931851529376496,0.06194270025224591,-0.03912003615384774,1.604608543797711,675,1.3832985944470257,0.23954007488405082,adopter
inflation,1,instrument_m2_external_level,0.8504294151991587,0.4608075664822654,0.06496198388968732,-0.05275341510608145,1.753612245504399,675,1.3832985944470257,0.23954007488405082,adopter
inflation,2,instrument_m2_external_level,0.6865748255622179,0.396546190299483,0.08338280558173694,-0.0906557074247688,1.4638053585492048,675,1.3832985944470257,0.23954007488405082,adopter
inflation,3,instrument_m2_external_level,0.5922595745305301,0.4676563239880851,0.2053549094893956,-0.3243468204861166,1.5088659695471769,675,1.3832985944470257,0.23954007488405082,adopter
inflation,0,instrument_m2_external_level,1.5456778178779587,0.629536515944922,0.014078148470881402,0.3117862466259116,2.779569389130006,2707,2.6871923502106356,0.10115791616489411,never_adopter
inflation,1,instrument_m2_external_level,1.2141534291390599,0.558658934493346,0.029755057383600736,0.11918191753210161,2.309124940746018,2707,2.6871923502106356,0.10115791616489411,never_adopter
inflation,2,instrument_m2_external_level,1.183520680542074,0.6383746753347598,0.06374497978916005,-0.0676936831140551,2.434735044198203,2707,2.6871923502106356,0.10115791616489411,never_adopter
inflation,3,instrument_m2_external_level,0.9360857261156639,0.5401429794976503,0.0830897647514548,-0.12259451369973084,1.9947659659310586,2707,2.6871923502106356,0.10115791616489411,never_adopter
